# The audit baseline (tools/match/auditbaseline.py): what the name and comment audit of EA
# game code checked, fingerprinted at git tag audit-baseline-1 (every game function audited, 100%).
# baseline tag: audit-baseline-1
# One row per game function (kind fn) and per game source file (kind file: the comments outside
# functions, e.g. the unit header). audited_on: exact = the audit read byte-matching C; draft = it
# read our non-exact draft C (re-check the comments once the function matches). comments_sha /
# code_sha: hashes of the comments and of the comment-free code as audited. Not covered: struct
# field comments in headers (phase 3) and the names of globals, types, fields and parameters.
kind	address	unit	file	name	audited_on	tier	decision	comments	comments_sha	code_sha
fn	80094534	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_80094534	draft	-	unnamed	5	51dda54d538d	fb9672ea1a8e
fn	800949D0	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_800949D0	draft	-	unnamed	3	41246184486c	4672d486c5cc
fn	80094B84	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_80094B84	draft	-	unnamed	4	5342b4a02155	66c930be00cf
fn	80094E34	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_80094E34	exact	-	unnamed	4	941329686753	a51b58c8c2c1
fn	80095088	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_80095088	exact	-	unnamed	1	a0c87c1a29d3	0cac8b5fbdc7
fn	800950CC	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_800950CC	exact	-	unnamed	2	d4cf5ad6c97d	025e79160fb6
fn	800950DC	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_800950DC	exact	-	unnamed	0	da39a3ee5e6b	983432840e26
fn	800950F4	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_800950F4	exact	-	unnamed	0	da39a3ee5e6b	cf1dbceeea0c
fn	80095108	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_80095108	exact	-	unnamed	3	a95e814f676b	03a58e5b851c
fn	800951A0	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_800951A0	draft	-	unnamed	3	cd30aeb33043	61eca794fc53
fn	8009527C	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	fn_8009527C	exact	-	unnamed	0	da39a3ee5e6b	21c6e32c5c39
fn	800952D8	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	TI_vInitModule	exact	T1	renamed	0	da39a3ee5e6b	590509b95c87
fn	80095364	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	TI_vCloseModule	exact	T1	renamed	0	da39a3ee5e6b	af6ea3bed268
fn	80095368	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	TI_sRead	exact	T1	renamed	1	6daf7047f52a	59a69ec24bea
fn	800953C8	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	TI_vStartCounter	exact	T1	renamed	0	da39a3ee5e6b	b419ea238dc6
fn	80095430	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	TI_bCounterIsRunning	exact	T1	renamed	0	da39a3ee5e6b	2f2aa03a16e5
fn	80095444	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	TI_sStopCounter	exact	T1	renamed	0	da39a3ee5e6b	5c77646e6f97
fn	800954A4	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	TI_sReadCounter	exact	T1	renamed	0	da39a3ee5e6b	0548515fbf93
fn	80095504	GoShaderObject_Particle_Gc	src/GoShaderObject_Particle_Gc.c	TI_vResetCounter	exact	T1	renamed	0	da39a3ee5e6b	c5974bc8c6d9
fn	8007110C	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_8007110C	exact	-	unnamed	1	161e7a2da20d	a65e1306c2cc
fn	80071148	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071148	exact	-	unnamed	1	0c95df1a4f46	93b9a8c1eb43
fn	8007117C	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_8007117C	exact	-	unnamed	2	f37efccdea5e	5868c479494a
fn	800711A4	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800711A4	exact	-	unnamed	3	53aba4ac2ae8	22d847d4d9eb
fn	800711F8	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800711F8	exact	-	unnamed	2	75ca124e6df8	28b7432511cd
fn	800712B4	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800712B4	exact	-	unnamed	1	4f77d19eb7a0	bef281389b60
fn	800712EC	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800712EC	exact	-	unnamed	1	025ab679ef28	19089efd102e
fn	800713B4	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800713B4	exact	-	unnamed	2	f5ca3cc02891	64f50e85b2c3
fn	80071574	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071574	exact	-	unnamed	1	2fb289b5bfa7	b6db737a66c8
fn	80071578	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071578	exact	-	unnamed	1	c57062ab1e0d	b80886065eb3
fn	800715AC	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800715AC	exact	-	unnamed	2	c254310ff8f5	b70951653eb5
fn	800715D0	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800715D0	exact	-	unnamed	3	717df02d658c	33f63ddb6fdc
fn	80071624	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071624	exact	-	unnamed	1	93637eaebc53	e9dfac34be79
fn	80071628	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071628	exact	-	unnamed	1	be368cbf70cc	64d77c086e21
fn	8007165C	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_8007165C	exact	-	unnamed	2	c4bfd1665cb0	596a03a5756a
fn	80071680	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071680	exact	-	unnamed	3	642c70ecbe9d	100e173a51d2
fn	800716D4	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800716D4	exact	-	unnamed	0	da39a3ee5e6b	3f06258959bd
fn	800716FC	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800716FC	exact	-	unnamed	0	da39a3ee5e6b	b4bd1e2288ce
fn	80071724	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071724	exact	-	unnamed	0	da39a3ee5e6b	c9154366b5c9
fn	80071748	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071748	exact	-	unnamed	0	da39a3ee5e6b	77fc2596b962
fn	8007176C	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_8007176C	exact	-	unnamed	0	da39a3ee5e6b	b6d0464c2b46
fn	8007178C	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_8007178C	exact	-	unnamed	0	da39a3ee5e6b	dbd918def3df
fn	800717AC	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800717AC	exact	-	unnamed	2	54bab68f8d04	20795339a437
fn	800717E8	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800717E8	exact	-	unnamed	1	4b8ec24e318d	2254933c81c1
fn	80071828	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071828	exact	-	unnamed	2	a2b4311948fd	5b9bcbd93601
fn	80071850	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071850	exact	-	unnamed	0	da39a3ee5e6b	cfbb827d797f
fn	80071854	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071854	exact	-	unnamed	1	354caddd6430	26b8e0ee0244
fn	8007185C	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_8007185C	exact	-	unnamed	0	da39a3ee5e6b	b7e718bbfff0
fn	80071890	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071890	exact	-	unnamed	0	da39a3ee5e6b	682a7cd35186
fn	800718C4	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800718C4	exact	-	unnamed	0	da39a3ee5e6b	d47e1855dd19
fn	800718E4	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_800718E4	exact	-	unnamed	1	09ae843507da	1b82815d6c5f
fn	8007190C	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_8007190C	exact	-	unnamed	0	da39a3ee5e6b	ef7bed8a9b60
fn	80071910	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071910	exact	-	unnamed	0	da39a3ee5e6b	a1e20fa08329
fn	80071914	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071914	exact	-	unnamed	3	4b987eae048a	0740cb388c43
fn	80071994	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071994	exact	-	unnamed	1	6891783e399e	1ba926008901
fn	80071A14	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071A14	exact	-	unnamed	1	f4de77c488c8	77190c8124fd
fn	80071A34	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071A34	exact	-	unnamed	0	da39a3ee5e6b	b9f70b3e4466
fn	80071A54	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071A54	exact	-	unnamed	2	283ed7d05634	a17ce02811da
fn	80071A90	GoShaderObject_PrelitUVAnimation_Gc	src/GoShaderObject_PrelitUVAnimation_Gc.c	fn_80071A90	exact	-	unnamed	1	2cd0bf9062c3	fb769a41085b
fn	800B4B5C	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4B5C	exact	-	unnamed	0	da39a3ee5e6b	508d093f2d1b
fn	800B4BB0	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4BB0	exact	-	unnamed	0	da39a3ee5e6b	f9a4761b3be7
fn	800B4BB4	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4BB4	exact	-	unnamed	0	da39a3ee5e6b	75f46a0e9d41
fn	800B4BB8	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4BB8	exact	-	unnamed	0	da39a3ee5e6b	9189792149f8
fn	800B4BD8	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4BD8	exact	-	unnamed	0	da39a3ee5e6b	c6ef3579196c
fn	800B4BFC	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4BFC	exact	-	unnamed	0	da39a3ee5e6b	11836bb7a2c6
fn	800B4C00	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4C00	exact	-	unnamed	5	33f61e22bf97	31b386410d03
fn	800B4E28	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	SD_vShaderObject_Rain_Dynamic_Init	exact	T1	kept	2	74f965db44f9	3fc9354d6857
fn	800B4F24	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4F24	exact	-	unnamed	1	2097e56fa5bc	a6b7c4c3761a
fn	800B4FA4	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B4FA4	exact	-	unnamed	6	8a8e3fc0b1ac	ac2038e44c0a
fn	800B52D4	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B52D4	draft	-	unnamed	7	52e930b6e2a9	1c998e66cc21
fn	800B58B4	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B58B4	exact	-	unnamed	1	f4de77c488c8	721924d3415c
fn	800B58C0	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B58C0	exact	-	unnamed	0	da39a3ee5e6b	a728ed8aa84c
fn	800B58D4	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B58D4	exact	-	unnamed	0	da39a3ee5e6b	9430cd21ef26
fn	800B58E4	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B58E4	exact	-	unnamed	0	da39a3ee5e6b	de9fa9e2578b
fn	800B58FC	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B58FC	exact	-	unnamed	1	56353e2ab242	5782d82881f5
fn	800B5918	GoShaderObject_Rain_Gc	src/GoShaderObject_Rain_Gc.c	fn_800B5918	exact	-	unnamed	2	681588dfc883	6c48cdf99cd4
fn	8006449C	GoStaticCam	src/GoStaticCam.c	fn_8006449C	exact	-	unnamed	1	019d66d8c54d	413e9a291f1d
fn	800644CC	GoStaticCam	src/GoStaticCam.c	fn_800644CC	exact	-	unnamed	0	da39a3ee5e6b	75f9aead7cac
fn	800644F4	GoStaticCam	src/GoStaticCam.c	fn_800644F4	exact	-	unnamed	2	f2c99c5b342b	ae3be3b63f5f
fn	800646D0	GoStaticCam	src/GoStaticCam.c	fn_800646D0	exact	-	unnamed	3	1376749e31bb	5365038b8bd4
fn	80064A0C	GoStaticCam	src/GoStaticCam.c	fn_80064A0C	exact	-	unnamed	3	d662d969eb84	24c1abf99b2e
fn	80064E2C	GoStaticCam	src/GoStaticCam.c	StaticCam_Init	exact	T1	renamed	0	da39a3ee5e6b	2e046e6046ea
fn	80064E74	GoStaticCam	src/GoStaticCam.c	StaticCam_DeInit	exact	T1	renamed	0	da39a3ee5e6b	01487f567b61
fn	80064EA4	GoStaticCam	src/GoStaticCam.c	StaticCam_Reset	exact	T1	renamed	1	ce853f835eab	20a66af69542
fn	80064F54	GoStaticCam	src/GoStaticCam.c	fn_80064F54	exact	-	unnamed	0	da39a3ee5e6b	04c0bae5f887
fn	80064F7C	GoStaticCam	src/GoStaticCam.c	StaticCam_ChooseScript	exact	T1	renamed	3	645578d8a5f6	fac82bb69395
fn	8006509C	GoStaticCam	src/GoStaticCam.c	StaticCam_GetFlyByCam	exact	T1	renamed	6	71beea58c76c	db690f52cfe7
fn	80065424	GoStaticCam	src/GoStaticCam.c	fn_80065424	exact	-	unnamed	1	6c6b0b084350	6adf2d2ccd6e
fn	80065488	GoStaticCam	src/GoStaticCam.c	StaticCam_GetFlybyInformation	draft	T1	renamed	6	160c53bcef8f	4c632673884d
fn	8006596C	GoStaticCam	src/GoStaticCam.c	StaticCam_SetupFlybyCameraPointers	exact	T1	renamed	2	f4a180f3c4a6	06bde8ca8e24
fn	800659F4	GoStaticCam	src/GoStaticCam.c	fn_800659F4	exact	-	unnamed	1	99bac95cfad1	7d209a0ec0f4
fn	80065AFC	GoStaticCam	src/GoStaticCam.c	fn_80065AFC	exact	-	unnamed	1	56353e2ab242	a4f0719d536e
fn	80065B20	GoStaticCam	src/GoStaticCam.c	fn_80065B20	exact	-	unnamed	1	56353e2ab242	68f6fcac25ab
fn	80030254	GoTerrain	src/GoTerrain.c	fn_80030254	exact	-	unnamed	3	2513fe596e06	100ea36e618b
fn	800306B8	GoTerrain	src/GoTerrain.c	fn_800306B8	exact	-	unnamed	0	da39a3ee5e6b	9695d7483751
fn	800307C0	GoTerrain	src/GoTerrain.c	fn_800307C0	exact	-	unnamed	1	4187b4efbdb5	74664e1e09d9
fn	80030818	GoTerrain	src/GoTerrain.c	fn_80030818	exact	-	unnamed	0	da39a3ee5e6b	c4f17493ef51
fn	8003084C	GoTerrain	src/GoTerrain.c	fn_8003084C	exact	-	unnamed	0	da39a3ee5e6b	8b2669ad921d
fn	80030894	GoTerrain	src/GoTerrain.c	fn_80030894	exact	-	unnamed	4	be7920102277	7ced7bbbdb3c
fn	80030A40	GoTerrain	src/GoTerrain.c	fn_80030A40	exact	-	unnamed	3	6a4755d313e3	52e5d085d9a1
fn	80030CC8	GoTerrain	src/GoTerrain.c	fn_80030CC8	exact	-	unnamed	4	2ecb4cf5095f	8cf2cce9f08e
fn	80031084	GoTerrain	src/GoTerrain.c	fn_80031084	exact	-	unnamed	1	bc0a6f873e29	4cbb0f31b268
fn	80031154	GoTerrain	src/GoTerrain.c	fn_80031154	draft	-	unnamed	9	12c5146e3d2a	733c727879b8
fn	8003185C	GoTerrain	src/GoTerrain.c	fn_8003185C	exact	-	unnamed	1	074d24ae231e	bb508e40ada6
fn	800318AC	GoTerrain	src/GoTerrain.c	fn_800318AC	exact	-	unnamed	1	49d911387bcd	b341dd782f28
fn	800318D8	GoTerrain	src/GoTerrain.c	fn_800318D8	exact	-	unnamed	0	da39a3ee5e6b	13789b5339c8
fn	80031938	GoTerrain	src/GoTerrain.c	fn_80031938	exact	-	unnamed	2	38a77bed4237	b8ebba78007a
fn	80031A08	GoTerrain	src/GoTerrain.c	fn_80031A08	exact	-	unnamed	2	e444c9436a8c	5066f756b12c
fn	80031AB4	GoTerrain	src/GoTerrain.c	fn_80031AB4	exact	-	unnamed	6	0d13a9c0f40d	242b75e89520
fn	80031E40	GoTerrain	src/GoTerrain.c	fn_80031E40	exact	-	unnamed	1	14a61ed65dca	6e59bd7ee4fd
fn	80031E58	GoTerrain	src/GoTerrain.c	fn_80031E58	draft	-	unnamed	6	59d48896a840	4015cb03f7b2
fn	80032330	GoTerrain	src/GoTerrain.c	fn_80032330	exact	-	unnamed	2	64feb43b2001	6fcb4807a28f
fn	8003241C	GoTerrain	src/GoTerrain.c	fn_8003241C	exact	-	unnamed	4	176fab4c972b	7740dafb6879
fn	80032518	GoTerrain	src/GoTerrain.c	fn_80032518	draft	-	unnamed	2	0d943eaf8bd3	0892f7bbfa9f
fn	8003272C	GoTerrain	src/GoTerrain.c	fn_8003272C	exact	-	unnamed	0	da39a3ee5e6b	2c57689ce1e2
fn	80032770	GoTerrain	src/GoTerrain.c	fn_80032770	draft	-	unnamed	3	5ad9e88bb13d	49a02f06264e
fn	80032954	GoTerrain	src/GoTerrain.c	fn_80032954	exact	-	unnamed	0	da39a3ee5e6b	98733c43e5df
fn	800329CC	GoTerrain	src/GoTerrain.c	fn_800329CC	exact	-	unnamed	1	b33d539f16f9	8ce7ae31c3e5
fn	80032AEC	GoTerrain	src/GoTerrain.c	fn_80032AEC	exact	-	unnamed	0	da39a3ee5e6b	939af5e59092
fn	80032B7C	GoTerrain	src/GoTerrain.c	fn_80032B7C	draft	-	unnamed	8	aab98a54a1ab	adda6698d14b
fn	80032F88	GoTerrain	src/GoTerrain.c	fn_80032F88	draft	-	unnamed	6	374ac9369177	d2c612d39829
fn	800332F4	GoTerrain	src/GoTerrain.c	fn_800332F4	exact	-	unnamed	0	da39a3ee5e6b	111743918f07
fn	80033308	GoTerrain	src/GoTerrain.c	fn_80033308	exact	-	unnamed	3	cddca8975dc1	e64ab2cf17cd
fn	8003349C	GoTerrain	src/GoTerrain.c	fn_8003349C	exact	-	unnamed	3	da02c4c9bf1e	204cdd04975f
fn	800335F8	GoTerrain	src/GoTerrain.c	fn_800335F8	exact	-	unnamed	2	6ed8ec1e1be1	fbe551e85c0b
fn	800336E4	GoTerrain	src/GoTerrain.c	fn_800336E4	exact	-	unnamed	0	da39a3ee5e6b	abb135e0509b
fn	800336F4	GoTerrain	src/GoTerrain.c	fn_800336F4	exact	-	unnamed	0	da39a3ee5e6b	ba5457f41cfd
fn	80033704	GoTerrain	src/GoTerrain.c	fn_80033704	exact	-	unnamed	1	df5dc346a802	af5f213b34af
fn	80033744	GoTerrain	src/GoTerrain.c	fn_80033744	draft	-	unnamed	5	d9eafc66f480	8b0a2119f71c
fn	80033F94	GoTerrain	src/GoTerrain.c	fn_80033F94	exact	-	unnamed	5	87861154a9af	260dd7679eb4
fn	800341A4	GoTerrain	src/GoTerrain.c	fn_800341A4	exact	-	unnamed	4	f98cd5da65ec	85d0ea36a427
fn	800342B4	GoTerrain	src/GoTerrain.c	fn_800342B4	exact	-	unnamed	1	1fe460895b76	e418bfa02f37
fn	800342F0	GoTerrain	src/GoTerrain.c	fn_800342F0	exact	-	unnamed	6	9bb86d3e0ae8	b444aec3b289
fn	80034648	GoTerrain	src/GoTerrain.c	fn_80034648	exact	-	unnamed	0	da39a3ee5e6b	a5506a018a5e
fn	8003467C	GoTerrain	src/GoTerrain.c	fn_8003467C	exact	-	unnamed	1	267d04e1318e	d3800d88d23f
fn	80034720	GoTerrain	src/GoTerrain.c	fn_80034720	exact	-	unnamed	1	e9a040891d26	67ce0ceb626f
fn	800347B4	GoTerrain	src/GoTerrain.c	fn_800347B4	exact	-	unnamed	3	669a958ddb82	881b368a4208
fn	800348DC	GoTerrain	src/GoTerrain.c	fn_800348DC	exact	-	unnamed	2	e444d260bf68	02a7a13a686c
fn	800349CC	GoTerrain	src/GoTerrain.c	fn_800349CC	exact	-	unnamed	0	da39a3ee5e6b	55e4557ffada
fn	80034A20	GoTerrain	src/GoTerrain.c	fn_80034A20	exact	-	unnamed	2	b9e5e02dc1df	02d0c3bb4b0b
fn	80034AE4	GoTerrain	src/GoTerrain.c	fn_80034AE4	exact	-	unnamed	4	ace8b99f6d6a	22a3a2662e8f
fn	80034CAC	GoTerrain	src/GoTerrain.c	fn_80034CAC	draft	-	unnamed	5	c0b24e3c3d64	efb8fa090869
fn	80034DE4	GoTerrain	src/GoTerrain.c	fn_80034DE4	exact	-	unnamed	2	08ca3a4f761f	259c47a7b688
fn	80034F28	GoTerrain	src/GoTerrain.c	fn_80034F28	exact	-	unnamed	5	31ecb9ed0632	2610763d437e
fn	8003505C	GoTerrain	src/GoTerrain.c	fn_8003505C	exact	-	unnamed	1	58e1cd2ee1fe	9c1b1228bb86
fn	80035074	GoTerrain	src/GoTerrain.c	fn_80035074	exact	-	unnamed	0	da39a3ee5e6b	1773fb888eed
fn	80035098	GoTerrain	src/GoTerrain.c	fn_80035098	exact	-	unnamed	1	f7f31ab21cc3	b4929a74ee50
fn	800350B4	GoTerrain	src/GoTerrain.c	fn_800350B4	exact	-	unnamed	0	da39a3ee5e6b	0dd3cec6b3b7
fn	800350D0	GoTerrain	src/GoTerrain.c	fn_800350D0	exact	-	unnamed	0	da39a3ee5e6b	8f829026e4cc
fn	800350EC	GoTerrain	src/GoTerrain.c	fn_800350EC	exact	-	unnamed	0	da39a3ee5e6b	e3680d9c7f38
fn	80035118	GoTerrain	src/GoTerrain.c	fn_80035118	exact	-	unnamed	0	da39a3ee5e6b	3ee46bd1ec06
fn	80035138	GoTerrain	src/GoTerrain.c	fn_80035138	exact	-	unnamed	0	da39a3ee5e6b	dc5ec91a2323
fn	80035154	GoTerrain	src/GoTerrain.c	fn_80035154	exact	-	unnamed	0	da39a3ee5e6b	d52b5c64a929
fn	80035170	GoTerrain	src/GoTerrain.c	fn_80035170	exact	-	unnamed	0	da39a3ee5e6b	246a5dfa7813
fn	8003519C	GoTerrain	src/GoTerrain.c	fn_8003519C	exact	-	unnamed	0	da39a3ee5e6b	e50e41fe656f
fn	800351D8	GoTerrain	src/GoTerrain.c	fn_800351D8	exact	-	unnamed	1	e52d1c4f5670	b21faf2bbe56
fn	80035240	GoTerrain	src/GoTerrain.c	fn_80035240	exact	-	unnamed	0	da39a3ee5e6b	19beab07d9bd
fn	8003526C	GoTerrain	src/GoTerrain.c	fn_8003526C	exact	-	unnamed	0	da39a3ee5e6b	818b4ae4f336
fn	80035294	GoTerrain	src/GoTerrain.c	fn_80035294	exact	-	unnamed	0	da39a3ee5e6b	d867ddb255cf
fn	800352BC	GoTerrain	src/GoTerrain.c	fn_800352BC	exact	-	unnamed	0	da39a3ee5e6b	f55454c9b8fa
fn	800352E4	GoTerrain	src/GoTerrain.c	fn_800352E4	exact	-	unnamed	0	da39a3ee5e6b	51253cda5865
fn	80035308	GoTerrain	src/GoTerrain.c	fn_80035308	exact	-	unnamed	2	1e085a572905	257f3a275673
fn	8003532C	GoTerrain	src/GoTerrain.c	fn_8003532C	exact	-	unnamed	0	da39a3ee5e6b	493acbf57b2d
fn	80035338	GoTerrain	src/GoTerrain.c	fn_80035338	exact	-	unnamed	0	da39a3ee5e6b	22e84ef95e59
fn	8003534C	GoTerrain	src/GoTerrain.c	fn_8003534C	exact	-	unnamed	1	27186e76c3b5	e79f19973241
fn	80035370	GoTerrain	src/GoTerrain.c	fn_80035370	exact	-	unnamed	0	da39a3ee5e6b	b1bd564dca16
fn	80035398	GoTerrain	src/GoTerrain.c	fn_80035398	exact	-	unnamed	1	be0570a4ec07	a2c171e75bb8
fn	8003541C	GoTerrain	src/GoTerrain.c	fn_8003541C	exact	-	unnamed	0	da39a3ee5e6b	e0c8ad7e2cd0
fn	80035440	GoTerrain	src/GoTerrain.c	fn_80035440	exact	-	unnamed	2	8b83366375dc	af71bdf88053
fn	8003546C	GoTerrain	src/GoTerrain.c	fn_8003546C	exact	-	unnamed	1	56353e2ab242	a18ba142bf8d
fn	80035490	GoTerrain	src/GoTerrain.c	fn_80035490	exact	-	unnamed	1	56353e2ab242	6407300b2122
fn	800354B4	GoTerrain	src/GoTerrain.c	fn_800354B4	exact	-	unnamed	1	f4de77c488c8	1f7d1b479ee5
fn	800354BC	GoTerrain	src/GoTerrain.c	fn_800354BC	exact	-	unnamed	1	c35619aa5ff0	87990f5a81fd
fn	800354C4	GoTerrain	src/GoTerrain.c	fn_800354C4	exact	-	unnamed	1	a047e2367cb2	585bce47d6c0
fn	800354D0	GoTerrain	src/GoTerrain.c	fn_800354D0	exact	-	unnamed	1	840b2b9ac1c1	b8028110555f
fn	800354E4	GoTerrain	src/GoTerrain.c	fn_800354E4	exact	-	unnamed	0	da39a3ee5e6b	8f405770f5d8
fn	800354F4	GoTerrain	src/GoTerrain.c	fn_800354F4	exact	-	unnamed	1	37fa0d3c0747	79016e155857
fn	80035500	GoTerrain	src/GoTerrain.c	fn_80035500	exact	-	unnamed	2	b8d11775930b	ae70c3920c5f
fn	80035508	GoTerrain	src/GoTerrain.c	fn_80035508	exact	-	unnamed	2	34126d0d9164	5828c2d65292
fn	80035514	GoTerrain	src/GoTerrain.c	fn_80035514	exact	-	unnamed	2	2415405bc88d	55e0991d4520
fn	80035554	GoTerrain	src/GoTerrain.c	fn_80035554	exact	-	unnamed	0	da39a3ee5e6b	4b828dcf5400
fn	80035560	GoTerrain	src/GoTerrain.c	fn_80035560	exact	-	unnamed	0	da39a3ee5e6b	de612f38e647
